course_name,section_difficulty_level,section_name,subsection_difficulty_level,subsection_name,exercise_number,status,"systemID","tags","ID","questionType","preQuestionContent","questionContent","answerContent","optionsContent","shuffleOptions","shuffleAnswers","numEval","correctFeedback","incorectFeedback","specialFeedback"
Arithmetic,1,Natural Number,2,Subtraction,1,true,"002149519516701","{""-"", ""tables""}","match_mns_0080","MATCH","","{""27 - 16 ="", ""37 - 20 ="", ""18 - 14 ="", ""30 - 20 =""}","{11, 17, 4, 10}","{11, 17, 4, 10}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"195688769496555","{""-"", ""<=10"", ""tables""}","match_mns_0081","MATCH","","{""18 - 12 ="", ""28 - 17 ="", ""26 - 15 ="", ""9 - 2 =""}","{6, 11, 11, 7}","{6, 11, 11, 7}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"552432922027684","{""-"", ""<=10"", ""tables""}","match_mns_0082","MATCH","","{""9 - 5 ="", ""21 - 5 ="", ""26 - 13 ="", ""28 - 13 =""}","{4, 16, 13, 15}","{4, 16, 13, 15}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"398033444949598","{""-"", ""<=10"", ""tables""}","match_mns_0083","MATCH","","{""19 - 5 ="", ""19 - 2 ="", ""18 - 8 ="", ""11 - 9 =""}","{14, 17, 10, 2}","{14, 17, 10, 2}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"920647204108589","{""-"", ""<=10"", ""tables""}","match_mns_0084","MATCH","","{""28 - 12 ="", ""24 - 19 ="", ""19 - 4 ="", ""15 - 10 =""}","{16, 5, 15, 5}","{16, 5, 15, 5}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"019789707509120","{""-"", ""tables""}","match_mns_0085","MATCH","","{""15 - 2 ="", ""31 - 18 ="", ""14 - 14 ="", ""17 - 17 =""}","{13, 13, 0, 0}","{13, 13, 0, 0}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"492965265708867","{""-"", ""<=10"", ""tables""}","match_mns_0086","MATCH","","{""25 - 18 ="", ""10 - 9 ="", ""20 - 3 ="", ""9 - 4 =""}","{7, 1, 17, 5}","{7, 1, 17, 5}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"662570848421714","{""-"", ""<=10"", ""tables""}","match_mns_0087","MATCH","","{""22 - 12 ="", ""18 - 11 ="", ""17 - 9 ="", ""23 - 5 =""}","{10, 7, 8, 18}","{10, 7, 8, 18}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"137923886877265","{""-"", ""<=10"", ""tables""}","match_mns_0088","MATCH","","{""27 - 9 ="", ""24 - 9 ="", ""8 - 8 ="", ""23 - 9 =""}","{18, 15, 0, 14}","{18, 15, 0, 14}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"781191226075758","{""-"", ""<=10"", ""tables""}","match_mns_0089","MATCH","","{""12 - 4 ="", ""19 - 18 ="", ""19 - 10 ="", ""30 - 20 =""}","{8, 1, 9, 10}","{8, 1, 9, 10}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"562223104334802","{""-"", ""<=10"", ""tables""}","match_mns_0090","MATCH","","{""14 - 11 ="", ""19 - 10 ="", ""19 - 2 ="", ""23 - 19 =""}","{3, 9, 17, 4}","{3, 9, 17, 4}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"400692477681900","{""-"", ""tables""}","match_mns_0091","MATCH","","{""27 - 20 ="", ""26 - 17 ="", ""19 - 7 ="", ""30 - 14 =""}","{7, 9, 12, 16}","{7, 9, 12, 16}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"141651759406057","{""-"", ""<=10"", ""tables""}","match_mns_0092","MATCH","","{""22 - 8 ="", ""25 - 7 ="", ""14 - 7 ="", ""40 - 20 =""}","{14, 18, 7, 20}","{14, 18, 7, 20}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"328492471522542","{""-"", ""<=10"", ""tables""}","match_mns_0093","MATCH","","{""15 - 13 ="", ""4 - 1 ="", ""15 - 15 ="", ""9 - 4 =""}","{2, 3, 0, 5}","{2, 3, 0, 5}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"198503212742262","{""-"", ""<=10"", ""tables""}","match_mns_0094","MATCH","","{""12 - 6 ="", ""7 - 0 ="", ""20 - 13 ="", ""14 - 1 =""}","{6, 7, 7, 13}","{6, 7, 7, 13}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"305824777525503","{""-"", ""<=10"", ""tables""}","match_mns_0095","MATCH","","{""12 - 7 ="", ""16 - 10 ="", ""21 - 2 ="", ""7 - 4 =""}","{5, 6, 19, 3}","{5, 6, 19, 3}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"905593612040526","{""-"", ""tables""}","match_mns_0096","MATCH","","{""20 - 0 ="", ""17 - 15 ="", ""16 - 3 ="", ""29 - 18 =""}","{20, 2, 13, 11}","{20, 2, 13, 11}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"163768936210353","{""-"", ""<=10"", ""tables""}","match_mns_0097","MATCH","","{""20 - 16 ="", ""5 - 2 ="", ""13 - 13 ="", ""21 - 8 =""}","{4, 3, 0, 13}","{4, 3, 0, 13}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"170703224573275","{""-"", ""tables""}","match_mns_0098","MATCH","","{""26 - 11 ="", ""23 - 5 ="", ""15 - 2 ="", ""15 - 4 =""}","{15, 18, 13, 11}","{15, 18, 13, 11}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"286087825818289","{""-"", ""<=10"", ""tables""}","match_mns_0099","MATCH","","{""25 - 10 ="", ""22 - 5 ="", ""20 - 18 ="", ""11 - 9 =""}","{15, 17, 2, 2}","{15, 17, 2, 2}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"045029678215831","{""-"", ""<=10"", ""tables""}","match_mns_0100","MATCH","","{""14 - 12 ="", ""6 - 5 ="", ""37 - 20 ="", ""19 - 18 =""}","{2, 1, 17, 1}","{2, 1, 17, 1}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"176969205658050","{""<=10"", ""tables"", ""×""}","match_tms_0001","MATCH","","{""2 × 6 ="", ""1 × 6 ="", ""8 × 3 ="", ""1 × 10 =""}","{12, 6, 24, 10}","{12, 6, 24, 10}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"423063346906627","{""<=10"", ""tables"", ""×""}","match_tms_0002","MATCH","","{""0 × 0 ="", ""15 × 7 ="", ""0 × 7 ="", ""10 × 6 =""}","{0, 105, 0, 60}","{0, 105, 0, 60}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"684893658234952","{""tables"", ""×""}","match_tms_0003","MATCH","","{""11 × 7 ="", ""14 × 2 ="", ""2 × 12 ="", ""11 × 3 =""}","{77, 28, 24, 33}","{77, 28, 24, 33}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"172111135304610","{""<=10"", ""tables"", ""×""}","match_tms_0004","MATCH","","{""11 × 11 ="", ""0 × 11 ="", ""8 × 4 ="", ""15 × 13 =""}","{121, 0, 32, 195}","{121, 0, 32, 195}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"407313961574115","{""<=10"", ""tables"", ""×""}","match_tms_0005","MATCH","","{""1 × 12 ="", ""12 × 12 ="", ""4 × 9 ="", ""4 × 6 =""}","{12, 144, 36, 24}","{12, 144, 36, 24}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"395563060946385","{""tables"", ""×""}","match_tms_0006","MATCH","","{""5 × 14 ="", ""8 × 15 ="", ""0 × 11 ="", ""4 × 13 =""}","{70, 120, 0, 52}","{70, 120, 0, 52}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"339244245929532","{""<=10"", ""tables"", ""×""}","match_tms_0007","MATCH","","{""15 × 5 ="", ""14 × 5 ="", ""6 × 0 ="", ""4 × 1 =""}","{75, 70, 0, 4}","{75, 70, 0, 4}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"705036863714008","{""<=10"", ""tables"", ""×""}","match_tms_0008","MATCH","","{""14 × 14 ="", ""5 × 10 ="", ""9 × 3 ="", ""9 × 1 =""}","{196, 50, 27, 9}","{196, 50, 27, 9}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"396482669025954","{""<=10"", ""tables"", ""×""}","match_tms_0009","MATCH","","{""15 × 3 ="", ""9 × 7 ="", ""14 × 2 ="", ""4 × 9 =""}","{45, 63, 28, 36}","{45, 63, 28, 36}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"138234701762445","{""<=10"", ""tables"", ""×""}","match_tms_0010","MATCH","","{""10 × 1 ="", ""1 × 7 ="", ""10 × 0 ="", ""7 × 10 =""}","{10, 7, 0, 70}","{10, 7, 0, 70}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"907626050759708","{""<=10"", ""tables"", ""×""}","match_tms_0011","MATCH","","{""7 × 3 ="", ""7 × 6 ="", ""5 × 11 ="", ""12 × 13 =""}","{21, 42, 55, 156}","{21, 42, 55, 156}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"631405342959887","{""<=10"", ""tables"", ""×""}","match_tms_0012","MATCH","","{""15 × 14 ="", ""14 × 0 ="", ""0 × 0 ="", ""4 × 4 =""}","{210, 0, 0, 16}","{210, 0, 0, 16}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"693699848395497","{""<=10"", ""tables"", ""×""}","match_tms_0013","MATCH","","{""5 × 10 ="", ""11 × 15 ="", ""11 × 8 ="", ""2 × 1 =""}","{50, 165, 88, 2}","{50, 165, 88, 2}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"247947167714891","{""<=10"", ""tables"", ""×""}","match_tms_0014","MATCH","","{""11 × 14 ="", ""8 × 3 ="", ""4 × 0 ="", ""9 × 13 =""}","{154, 24, 0, 117}","{154, 24, 0, 117}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"133070327576730","{""<=10"", ""tables"", ""×""}","match_tms_0015","MATCH","","{""7 × 12 ="", ""1 × 5 ="", ""8 × 3 ="", ""14 × 15 =""}","{84, 5, 24, 210}","{84, 5, 24, 210}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"156864498512966","{""tables"", ""×""}","match_tms_0016","MATCH","","{""14 × 14 ="", ""2 × 11 ="", ""11 × 12 ="", ""12 × 14 =""}","{196, 22, 132, 168}","{196, 22, 132, 168}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"190086924064907","{""<=10"", ""tables"", ""×""}","match_tms_0018","MATCH","","{""3 × 9 ="", ""3 × 1 ="", ""11 × 7 ="", ""1 × 13 =""}","{27, 3, 77, 13}","{27, 3, 77, 13}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"240937099650426","{""<=10"", ""tables"", ""×""}","match_tms_0019","MATCH","","{""3 × 12 ="", ""0 × 5 ="", ""13 × 9 ="", ""4 × 6 =""}","{36, 0, 117, 24}","{36, 0, 117, 24}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"257432795525416","{""<=10"", ""tables"", ""×""}","match_tms_0020","MATCH","","{""14 × 11 ="", ""10 × 10 ="", ""15 × 7 ="", ""12 × 3 =""}","{154, 100, 105, 36}","{154, 100, 105, 36}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"520845651931008","{""<=10"", ""tables"", ""×""}","match_tms_0021","MATCH","","{""8 × 6 ="", ""3 × 4 ="", ""13 × 5 ="", ""1 × 11 =""}","{48, 12, 65, 11}","{48, 12, 65, 11}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"230026533691730","{""<=10"", ""tables"", ""×""}","match_tms_0022","MATCH","","{""12 × 5 ="", ""9 × 8 ="", ""8 × 6 ="", ""6 × 1 =""}","{60, 72, 48, 6}","{60, 72, 48, 6}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"892051930151630","{""tables"", ""×""}","match_tms_0023","MATCH","","{""9 × 14 ="", ""8 × 11 ="", ""11 × 2 ="", ""14 × 11 =""}","{126, 88, 22, 154}","{126, 88, 22, 154}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"720712003299377","{""<=10"", ""tables"", ""×""}","match_tms_0024","MATCH","","{""0 × 1 ="", ""9 × 2 ="", ""14 × 3 ="", ""12 × 13 =""}","{0, 18, 42, 156}","{0, 18, 42, 156}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"802101883515847","{""<=10"", ""tables"", ""×""}","match_tms_0025","MATCH","","{""7 × 3 ="", ""3 × 11 ="", ""15 × 2 ="", ""0 × 13 =""}","{21, 33, 30, 0}","{21, 33, 30, 0}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"254748557897738","{""tables"", ""×""}","match_tms_0026","MATCH","","{""9 × 13 ="", ""12 × 0 ="", ""10 × 13 ="", ""13 × 12 =""}","{117, 0, 130, 156}","{117, 0, 130, 156}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"692398825114339","{""<=10"", ""tables"", ""×""}","match_tms_0027","MATCH","","{""8 × 3 ="", ""10 × 1 ="", ""0 × 6 ="", ""3 × 14 =""}","{24, 10, 0, 42}","{24, 10, 0, 42}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"770802937552288","{""<=10"", ""tables"", ""×""}","match_tms_0028","MATCH","","{""6 × 7 ="", ""4 × 5 ="", ""1 × 11 ="", ""2 × 1 =""}","{42, 20, 11, 2}","{42, 20, 11, 2}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"027530349482557","{""<=10"", ""tables"", ""×""}","match_tms_0029","MATCH","","{""7 × 12 ="", ""12 × 4 ="", ""11 × 2 ="", ""8 × 6 =""}","{84, 48, 22, 48}","{84, 48, 22, 48}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"991699032309899","{""<=10"", ""tables"", ""×""}","match_tms_0030","MATCH","","{""0 × 11 ="", ""6 × 14 ="", ""11 × 3 ="", ""5 × 10 =""}","{0, 84, 33, 50}","{0, 84, 33, 50}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"972356559753735","{""<=10"", ""tables"", ""×""}","match_tms_0031","MATCH","","{""10 × 0 ="", ""6 × 7 ="", ""8 × 4 ="", ""8 × 0 =""}","{0, 42, 32, 0}","{0, 42, 32, 0}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"658144560092899","{""<=10"", ""tables"", ""×""}","match_tms_0032","MATCH","","{""13 × 0 ="", ""2 × 12 ="", ""6 × 3 ="", ""10 × 5 =""}","{0, 24, 18, 50}","{0, 24, 18, 50}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"943689517125907","{""tables"", ""×""}","match_tms_0033","MATCH","","{""2 × 11 ="", ""1 × 13 ="", ""12 × 10 ="", ""14 × 3 =""}","{22, 13, 120, 42}","{22, 13, 120, 42}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"827967347072779","{""<=10"", ""tables"", ""×""}","match_tms_0034","MATCH","","{""9 × 13 ="", ""1 × 3 ="", ""9 × 2 ="", ""8 × 8 =""}","{117, 3, 18, 64}","{117, 3, 18, 64}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"726940353537818","{""<=10"", ""tables"", ""×""}","match_tms_0035","MATCH","","{""3 × 0 ="", ""11 × 11 ="", ""5 × 2 ="", ""13 × 4 =""}","{0, 121, 10, 52}","{0, 121, 10, 52}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"147831238244048","{""<=10"", ""tables"", ""×""}","match_tms_0036","MATCH","","{""0 × 1 ="", ""1 × 2 ="", ""9 × 7 ="", ""4 × 15 =""}","{0, 2, 63, 60}","{0, 2, 63, 60}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"615536985611095","{""<=10"", ""tables"", ""×""}","match_tms_0037","MATCH","","{""2 × 12 ="", ""9 × 9 ="", ""0 × 11 ="", ""8 × 13 =""}","{24, 81, 0, 104}","{24, 81, 0, 104}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"922139605824743","{""<=10"", ""tables"", ""×""}","match_tms_0038","MATCH","","{""9 × 8 ="", ""4 × 11 ="", ""15 × 0 ="", ""14 × 8 =""}","{72, 44, 0, 112}","{72, 44, 0, 112}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"830030323021959","{""<=10"", ""tables"", ""×""}","match_tms_0039","MATCH","","{""0 × 14 ="", ""3 × 0 ="", ""8 × 15 ="", ""11 × 2 =""}","{0, 0, 120, 22}","{0, 0, 120, 22}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"968594616712487","{""<=10"", ""tables"", ""×""}","match_tms_0040","MATCH","","{""7 × 8 ="", ""13 × 11 ="", ""8 × 2 ="", ""5 × 12 =""}","{56, 143, 16, 60}","{56, 143, 16, 60}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"652584903445585","{""<=10"", ""tables"", ""×""}","match_tms_0041","MATCH","","{""12 × 0 ="", ""6 × 13 ="", ""9 × 8 ="", ""15 × 14 =""}","{0, 78, 72, 210}","{0, 78, 72, 210}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"912255867436356","{""<=10"", ""tables"", ""×""}","match_tms_0042","MATCH","","{""9 × 13 ="", ""9 × 2 ="", ""3 × 13 ="", ""14 × 15 =""}","{117, 18, 39, 210}","{117, 18, 39, 210}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"631555471280058","{""<=10"", ""tables"", ""×""}","match_tms_0043","MATCH","","{""4 × 15 ="", ""7 × 10 ="", ""15 × 7 ="", ""9 × 4 =""}","{60, 70, 105, 36}","{60, 70, 105, 36}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"396971177133933","{""<=10"", ""tables"", ""×""}","match_tms_0044","MATCH","","{""2 × 8 ="", ""1 × 8 ="", ""15 × 15 ="", ""5 × 13 =""}","{16, 8, 225, 65}","{16, 8, 225, 65}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"147996333963312","{""<=10"", ""tables"", ""×""}","match_tms_0046","MATCH","","{""2 × 5 ="", ""1 × 12 ="", ""10 × 12 ="", ""12 × 12 =""}","{10, 12, 120, 144}","{10, 12, 120, 144}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"877831954328499","{""<=10"", ""tables"", ""×""}","match_tms_0047","MATCH","","{""2 × 14 ="", ""3 × 3 ="", ""11 × 8 ="", ""13 × 10 =""}","{28, 9, 88, 130}","{28, 9, 88, 130}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"542523181334665","{""tables"", ""×""}","match_tms_0048","MATCH","","{""10 × 11 ="", ""0 × 14 ="", ""14 × 15 ="", ""15 × 9 =""}","{110, 0, 210, 135}","{110, 0, 210, 135}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"775582958817715","{""<=10"", ""tables"", ""×""}","match_tms_0049","MATCH","","{""13 × 9 ="", ""9 × 10 ="", ""4 × 0 ="", ""2 × 10 =""}","{117, 90, 0, 20}","{117, 90, 0, 20}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"385964974846049","{""<=10"", ""tables"", ""×""}","match_tms_0050","MATCH","","{""14 × 15 ="", ""9 × 6 ="", ""4 × 2 ="", ""11 × 8 =""}","{210, 54, 8, 88}","{210, 54, 8, 88}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"026347799602945","{""<=10"", ""tables"", ""×""}","match_tms_0051","MATCH","","{""5 × 7 ="", ""7 × 7 ="", ""0 × 10 ="", ""1 × 4 =""}","{35, 49, 0, 4}","{35, 49, 0, 4}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"876015953974642","{""<=10"", ""tables"", ""×""}","match_tms_0052","MATCH","","{""2 × 3 ="", ""8 × 7 ="", ""1 × 1 ="", ""5 × 14 =""}","{6, 56, 1, 70}","{6, 56, 1, 70}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"095364217625438","{""<=10"", ""tables"", ""×""}","match_tms_0053","MATCH","","{""4 × 0 ="", ""3 × 6 ="", ""11 × 5 ="", ""6 × 3 =""}","{0, 18, 55, 18}","{0, 18, 55, 18}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"994709452183907","{""<=10"", ""tables"", ""×""}","match_tms_0054","MATCH","","{""5 × 3 ="", ""5 × 13 ="", ""14 × 12 ="", ""14 × 11 =""}","{15, 65, 168, 154}","{15, 65, 168, 154}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"751653557952267","{""<=10"", ""tables"", ""×""}","match_tms_0055","MATCH","","{""14 × 5 ="", ""11 × 2 ="", ""0 × 5 ="", ""7 × 2 =""}","{70, 22, 0, 14}","{70, 22, 0, 14}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"049317956676547","{""<=10"", ""tables"", ""×""}","match_tms_0056","MATCH","","{""12 × 7 ="", ""0 × 3 ="", ""10 × 12 ="", ""0 × 4 =""}","{84, 0, 120, 0}","{84, 0, 120, 0}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"546267454273817","{""<=10"", ""tables"", ""×""}","match_tms_0057","MATCH","","{""0 × 6 ="", ""9 × 10 ="", ""6 × 10 ="", ""11 × 8 =""}","{0, 90, 60, 88}","{0, 90, 60, 88}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"750001865316541","{""<=10"", ""tables"", ""×""}","match_tms_0058","MATCH","","{""11 × 13 ="", ""13 × 5 ="", ""7 × 8 ="", ""14 × 1 =""}","{143, 65, 56, 14}","{143, 65, 56, 14}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"939093658419481","{""<=10"", ""tables"", ""×""}","match_tms_0059","MATCH","","{""3 × 11 ="", ""1 × 5 ="", ""0 × 1 ="", ""7 × 12 =""}","{33, 5, 0, 84}","{33, 5, 0, 84}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"450481835784037","{""<=10"", ""tables"", ""×""}","match_tms_0060","MATCH","","{""1 × 1 ="", ""8 × 9 ="", ""8 × 9 ="", ""3 × 8 =""}","{1, 72, 72, 24}","{1, 72, 72, 24}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"777177573967564","{""<=10"", ""tables"", ""×""}","match_tms_0061","MATCH","","{""1 × 9 ="", ""13 × 4 ="", ""0 × 4 ="", ""10 × 8 =""}","{9, 52, 0, 80}","{9, 52, 0, 80}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"675927939806790","{""<=10"", ""tables"", ""×""}","match_tms_0062","MATCH","","{""5 × 8 ="", ""14 × 10 ="", ""5 × 4 ="", ""15 × 9 =""}","{40, 140, 20, 135}","{40, 140, 20, 135}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"975850695405807","{""<=10"", ""tables"", ""×""}","match_tms_0063","MATCH","","{""5 × 0 ="", ""6 × 11 ="", ""15 × 12 ="", ""6 × 1 =""}","{0, 66, 180, 6}","{0, 66, 180, 6}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"975526369614879","{""<=10"", ""tables"", ""×""}","match_tms_0064","MATCH","","{""12 × 14 ="", ""4 × 3 ="", ""14 × 14 ="", ""2 × 5 =""}","{168, 12, 196, 10}","{168, 12, 196, 10}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"141158617654943","{""<=10"", ""tables"", ""×""}","match_tms_0065","MATCH","","{""13 × 13 ="", ""13 × 10 ="", ""3 × 3 ="", ""5 × 3 =""}","{169, 130, 9, 15}","{169, 130, 9, 15}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"242699594432698","{""<=10"", ""tables"", ""×""}","match_tms_0066","MATCH","","{""0 × 12 ="", ""1 × 1 ="", ""7 × 13 ="", ""12 × 7 =""}","{0, 1, 91, 84}","{0, 1, 91, 84}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"731034166452801","{""<=10"", ""tables"", ""×""}","match_tms_0067","MATCH","","{""11 × 9 ="", ""13 × 15 ="", ""2 × 4 ="", ""11 × 8 =""}","{99, 195, 8, 88}","{99, 195, 8, 88}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"172055164871263","{""<=10"", ""tables"", ""×""}","match_tms_0068","MATCH","","{""15 × 4 ="", ""1 × 1 ="", ""8 × 5 ="", ""10 × 10 =""}","{60, 1, 40, 100}","{60, 1, 40, 100}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"972235109638633","{""tables"", ""×""}","match_tms_0069","MATCH","","{""12 × 0 ="", ""14 × 5 ="", ""14 × 12 ="", ""13 × 4 =""}","{0, 70, 168, 52}","{0, 70, 168, 52}","True","True","True","Correct!","Incorrect..",""
